t ax ay az wx wy wz
113.1600 4.9489464 9.0117403 1.7138806 2.0726080 1.8382005 -0.8509342
113.1800 4.9639657 9.0111631 1.7068811 2.1163918 1.8482350 -0.8508599
113.2000 4.9769393 9.0107023 1.6994283 2.1600825 1.8583133 -0.8507035
113.2200 4.9869780 9.0103718 1.6922058 2.2036490 1.8684267 -0.8504717
113.2400 4.9945851 9.0101642 1.6847695 2.2470602 1.8785662 -0.8501714
113.2600 4.9995912 9.0100718 1.6772657 2.2902850 1.8887227 -0.8498093
113.2800 5.0014154 9.0101453 1.6699644 2.3332922 1.8988869 -0.8493920
113.3000 5.0009756 9.0103118 1.6623338 2.3760508 1.9090492 -0.8489258
113.3200 4.9977596 9.0105974 1.6546899 2.4185300 1.9192001 -0.8484170
113.3400 4.9913344 9.0110322 1.6472642 2.4606990 1.9293298 -0.8478717
113.3600 4.9826234 9.0115754 1.6393964 2.5025274 1.9394284 -0.8472958
113.3800 4.9705798 9.0122458 1.6319093 2.5439847 1.9494858 -0.8466949
113.4000 4.9562265 9.0130285 1.6239526 2.5850412 1.9594919 -0.8460746
113.4200 4.9383592 9.0139437 1.6164884 2.6256671 1.9694365 -0.8454401
113.4400 4.9185567 9.0149463 1.6083095 2.6658333 1.9793093 -0.8447966
113.4600 4.8950388 9.0161017 1.6007019 2.7055109 1.9891001 -0.8441489
113.4800 4.8692677 9.0173315 1.5927063 2.7446718 1.9987983 -0.8435016
113.5000 4.8403137 9.0186987 1.5848776 2.7832880 2.0083936 -0.8428592
113.5200 4.8089231 9.0201567 1.5767580 2.8213324 2.0178755 -0.8422258
113.5400 4.7744049 9.0217226 1.5688954 2.8587783 2.0272337 -0.8416054
113.5600 4.7372631 9.0234012 1.5608331 2.8955998 2.0364576 -0.8410017
113.5800 4.6977281 9.0251542 1.5525458 2.9317714 2.0455370 -0.8404182
113.6000 4.6547129 9.0270438 1.5447494 2.9672688 2.0544615 -0.8398581
113.6200 4.6098533 9.0289892 1.5363603 3.0020678 2.0632208 -0.8393246
113.6400 4.5621014 9.0310341 1.5281480 3.0361456 2.0718049 -0.8388203
113.6600 4.5118203 9.0331625 1.5198865 3.0694798 2.0802034 -0.8383478
113.6800 4.4586327 9.0354172 1.5117575 3.1020490 2.0884067 -0.8379096
113.7000 4.4039149 9.0376689 1.5031348 3.1338327 2.0964046 -0.8375077
113.7200 4.3457535 9.0400899 1.4950112 3.1648112 2.1041877 -0.8371441
113.7400 4.2860846 9.0425228 1.4863897 3.1949659 2.1117463 -0.8368206
113.7600 4.2238011 9.0450482 1.4779535 3.2242790 2.1190710 -0.8365387
113.7800 4.1594743 9.0476298 1.4694000 3.2527337 2.1261528 -0.8362998
113.8000 4.0931084 9.0502827 1.4607103 3.2803143 2.1329825 -0.8361052
113.8200 4.0243788 9.0530176 1.4521867 3.3070060 2.1395515 -0.8359558
113.8400 3.9540804 9.0557691 1.4434656 3.3327952 2.1458512 -0.8358525
113.8600 3.8819871 9.0585913 1.4345679 3.3576691 2.1518734 -0.8357962
113.8800 3.8079956 9.0614577 1.4257757 3.3816162 2.1576099 -0.8357874
113.9000 3.7320945 9.0643980 1.4170328 3.4046261 2.1630531 -0.8358267
113.9200 3.6552558 9.0673412 1.4078482 3.4266892 2.1681954 -0.8359144
113.9400 3.5762497 9.0703522 1.3991273 3.4477974 2.1730296 -0.8360509
113.9600 3.4964944 9.0733842 1.3898591 3.4679434 2.1775489 -0.8362364
113.9800 3.4153655 9.0764422 1.3806777 3.4871212 2.1817466 -0.8364710
114.0000 3.3326699 9.0795631 1.3716712 3.5053259 2.1856164 -0.8367550
114.0200 3.2493747 9.0826716 1.3623860 3.5225535 2.1891525 -0.8370883
114.0400 3.1653192 9.0858032 1.3528888 3.5388014 2.1923493 -0.8374711
114.0600 3.0797808 9.0889968 1.3437585 3.5540680 2.1952013 -0.8379032
114.0800 2.9941344 9.0921654 1.3342211 3.5683529 2.1977039 -0.8383849
114.1000 2.9077987 9.0953579 1.3246773 3.5816566 2.1998523 -0.8389161
114.1200 2.8208353 9.0985722 1.3151760 3.5939810 2.2016424 -0.8394968
114.1400 2.7334926 9.1017864 1.3056885 3.6053288 2.2030704 -0.8401272
114.1600 2.6464763 9.1049794 1.2957477 3.6157040 2.2041327 -0.8408075
114.1800 2.5585682 9.1082216 1.2862625 3.6251115 2.2048264 -0.8415377
114.2000 2.4710900 9.1114380 1.2764478 3.6335574 2.2051487 -0.8423183
114.2200 2.3838927 9.1146351 1.2665153 3.6410487 2.2050972 -0.8431495
114.2400 2.2964097 9.1178758 1.2567929 3.6475935 2.2046700 -0.8440319
114.2600 2.2096883 9.1210605 1.2468831 3.6532010 2.2038655 -0.8449659
114.2800 2.1234811 9.1242452 1.2368389 3.6578812 2.2026826 -0.8459522
114.3000 2.0374926 9.1274484 1.2269557 3.6616450 2.2011202 -0.8469915
114.3200 1.9527143 9.1305837 1.2168196 3.6645045 2.1991781 -0.8480848
114.3400 1.8683416 9.1337473 1.2068158 3.6664726 2.1968561 -0.8492331
114.3600 1.7848554 9.1368946 1.1968090 3.6675629 2.1941545 -0.8504375
114.3800 1.7026432 9.1399952 1.1866808 3.6677901 2.1910740 -0.8516994
114.4000 1.6217040 9.1430716 1.1764105 3.6671696 2.1876154 -0.8530201
114.4200 1.5413542 9.1461635 1.1665643 3.6657177 2.1837803 -0.8544012
114.4400 1.4630739 9.1491903 1.1561976 3.6634513 2.1795703 -0.8558446
114.4600 1.3857938 9.1522183 1.1461156 3.6603882 2.1749873 -0.8573520
114.4800 1.3101057 9.1552131 1.1360068 3.6565468 2.1700339 -0.8589256
114.5000 1.2362289 9.1581579 1.1258333 3.6519462 2.1647127 -0.8605675
114.5200 1.1637409 9.1611181 1.1157488 3.6466062 2.1590267 -0.8622801
114.5400 1.0933147 9.1640121 1.1056115 3.6405471 2.1529792 -0.8640657
114.5600 1.0245371 9.1668993 1.0955924 3.6337898 2.1465739 -0.8659272
114.5800 0.9580613 9.1697172 1.0854577 3.6263558 2.1398147 -0.8678672
114.6000 0.8934177 9.1725315 1.0753923 3.6182671 2.1327057 -0.8698887
114.6200 0.8305159 9.1753405 1.0655736 3.6095459 2.1252515 -0.8719947
114.6400 0.7705377 9.1780370 1.0554666 3.6002153 2.1174568 -0.8741884
114.6600 0.7120412 9.1807836 1.0456916 3.5902983 2.1093265 -0.8764730
114.6800 0.6563110 9.1834410 1.0357850 3.5798186 2.1008658 -0.8788519
114.7000 0.6025519 9.1860883 1.0261753 3.5688000 2.0920802 -0.8813286
114.7200 0.5516847 9.1886781 1.0162244 3.5572667 2.0829753 -0.8839067
114.7400 0.5026414 9.1912603 1.0068164 3.5452431 2.0735569 -0.8865897
114.7600 0.4565501 9.1937750 0.9971572 3.5327539 2.0638312 -0.8893815
114.7800 0.4128141 9.1962667 0.9876542 3.5198237 2.0538042 -0.8922858
114.8000 0.3715149 9.1987187 0.9783595 3.5064776 2.0434825 -0.8953062
114.8200 0.3327288 9.2011570 0.9690588 3.4927406 2.0328724 -0.8984468
114.8400 0.2966135 9.2035236 0.9599694 3.4786376 2.0219807 -0.9017113
114.8600 0.2634068 9.2058475 0.9506700 3.4641938 2.0108141 -0.9051034
114.8800 0.2324485 9.2081492 0.9417685 3.4494344 1.9993796 -0.9086272
114.9000 0.2038838 9.2104357 0.9330720 3.4343842 1.9876841 -0.9122862
114.9200 0.1786819 9.2126133 0.9241147 3.4190685 1.9757348 -0.9160842
114.9400 0.1552637 9.2148367 0.9156479 3.4035119 1.9635388 -0.9200249
114.9600 0.1352558 9.2169311 0.9069908 3.3877393 1.9511033 -0.9241118
114.9800 0.1172201 9.2190506 0.8987314 3.3717752 1.9384356 -0.9283485
115.0000 0.1021481 9.2210966 0.8903873 3.3556440 1.9255431 -0.9327382
115.0200 0.0894566 9.2231122 0.8823092 3.3393698 1.9124330 -0.9372842
115.0400 0.0793324 9.2250789 0.8743814 3.3229766 1.8991128 -0.9419896
115.0600 0.0719344 9.2269932 0.8664111 3.3064878 1.8855898 -0.9468572
115.0800 0.0667186 9.2288822 0.8587994 3.2899269 1.8718713 -0.9518899
115.1000 0.0642125 9.2307064 0.8511661 3.2733167 1.8579648 -0.9570900
115.1200 0.0638284 9.2325141 0.8438059 3.2566799 1.8438775 -0.9624600
115.1400 0.0661818 9.2342343 0.8364452 3.2400386 1.8296166 -0.9680019
115.1600 0.0705978 9.2359404 0.8292965 3.2234146 1.8151895 -0.9737175
115.1800 0.0775507 9.2375583 0.8222619 3.2068294 1.8006032 -0.9796084
115.2000 0.0863283 9.2391817 0.8154460 3.1903039 1.7858650 -0.9856759
115.2200 0.0975987 9.2407141 0.8086752 3.1738584 1.7709818 -0.9919210
115.2400 0.1108953 9.2422037 0.8020772 3.1575130 1.7559605 -0.9983444
115.2600 0.1260394 9.2436631 0.7956910 3.1412871 1.7408080 -1.0049465
115.2800 0.1435811 9.2450236 0.7892742 3.1251996 1.7255311 -1.0117274
115.3000 0.1625327 9.2463823 0.7832096 3.1092690 1.7101365 -1.0186867
115.3200 0.1840463 9.2476143 0.7769361 3.0935131 1.6946306 -1.0258239
115.3400 0.2063315 9.2488905 0.7712526 3.0779491 1.6790198 -1.0331380
115.3600 0.2311747 9.2500167 0.7653409 3.0625938 1.6633106 -1.0406275
115.3800 0.2571232 9.2511428 0.7597409 3.0474632 1.6475089 -1.0482908
115.4000 0.2851788 9.2521539 0.7539886 3.0325730 1.6316210 -1.0561259
115.4200 0.3141422 9.2531501 0.7486879 3.0179379 1.6156526 -1.0641301
115.4400 0.3445530 9.2540881 0.7433918 3.0035723 1.5996095 -1.0723005
115.4600 0.3764572 9.2549323 0.7382075 2.9894898 1.5834973 -1.0806340
115.4800 0.4099228 9.2556926 0.7328561 2.9757035 1.5673215 -1.0891268
115.5000 0.4436721 9.2564600 0.7281058 2.9622258 1.5510874 -1.0977748
115.5200 0.4793512 9.2570837 0.7229615 2.9490684 1.5348001 -1.1065736
115.5400 0.5152558 9.2577044 0.7183370 2.9362425 1.5184647 -1.1155183
115.5600 0.5526846 9.2582003 0.7134410 2.9237585 1.5020860 -1.1246036
115.5800 0.5906498 9.2586505 0.7087727 2.9116262 1.4856686 -1.1338238
115.6000 0.6293192 9.2590348 0.7041605 2.8998548 1.4692172 -1.1431728
115.6200 0.6685304 9.2593488 0.6997316 2.8884529 1.4527361 -1.1526443
115.6400 0.7085542 9.2595764 0.6951466 2.8774283 1.4362295 -1.1622314
115.6600 0.7488867 9.2597352 0.6907965 2.8667883 1.4197015 -1.1719268
115.6800 0.7896419 9.2598205 0.6864518 2.8565394 1.4031561 -1.1817231
115.7000 0.8307828 9.2598353 0.6820159 2.8466876 1.3865969 -1.1916123
115.7200 0.8721943 9.2597501 0.6777831 2.8372382 1.3700277 -1.2015861
115.7400 0.9133342 9.2596509 0.6736091 2.8281958 1.3534519 -1.2116361
115.7600 0.9552544 9.2593936 0.6692382 2.8195646 1.3368729 -1.2217532
115.7800 0.9965485 9.2591236 0.6651672 2.8113478 1.3202938 -1.2319283
115.8000 1.0381651 9.2587393 0.6609099 2.8035483 1.3037177 -1.2421520
115.8200 1.0792742 9.2583182 0.6567912 2.7961683 1.2871475 -1.2524144
115.8400 1.1207121 9.2577605 0.6524736 2.7892094 1.2705861 -1.2627055
115.8600 1.1614532 9.2571659 0.6483530 2.7826724 1.2540361 -1.2730152
115.8800 1.2018227 9.2565024 0.6441800 2.7765578 1.2375001 -1.2833329
115.9000 1.2418822 9.2557510 0.6399525 2.7708654 1.2209806 -1.2936479
115.9200 1.2813958 9.2549242 0.6357962 2.7655944 1.2044798 -1.3039496
115.9400 1.3207072 9.2539990 0.6313614 2.7607433 1.1880001 -1.3142268
115.9600 1.3586664 9.2530666 0.6273171 2.7563103 1.1715435 -1.3244684
115.9800 1.3968368 9.2519784 0.6228063 2.7522930 1.1551121 -1.3346633
116.0000 1.4337734 9.2508741 0.6184564 2.7486881 1.1387079 -1.3448001
116.0200 1.4697473 9.2497070 0.6142716 2.7454923 1.1223327 -1.3548674
116.0400 1.5056358 9.2484161 0.6095304 2.7427014 1.1059883 -1.3648537
116.0600 1.5399622 9.2471107 0.6052233 2.7403108 1.0896765 -1.3747477
116.0800 1.5737993 9.2457095 0.6005570 2.7383155 1.0733989 -1.3845378
116.1000 1.6063863 9.2442731 0.5959801 2.7367097 1.0571572 -1.3942128
116.1200 1.6381529 9.2427524 0.5913255 2.7354874 1.0409527 -1.4037611
116.1400 1.6688251 9.2411871 0.5865516 2.7346421 1.0247872 -1.4131716
116.1600 1.6986398 9.2395410 0.5816554 2.7341666 1.0086619 -1.4224331
116.1800 1.7269936 9.2378736 0.5768861 2.7340536 0.9925784 -1.4315345
116.2000 1.7546360 9.2361233 0.5717530 2.7342950 0.9765380 -1.4404650
116.2200 1.7806163 9.2343676 0.5668481 2.7348826 0.9605421 -1.4492139
116.2400 1.8061282 9.2324929 0.5615843 2.7358074 0.9445920 -1.4577706
116.2600 1.8297036 9.2306611 0.5564246 2.7370603 0.9286889 -1.4661249
116.2800 1.8524422 9.2287368 0.5511855 2.7386317 0.9128343 -1.4742667
116.3000 1.8738260 9.2268020 0.5457566 2.7405115 0.8970294 -1.4821864
116.3200 1.8941858 9.2248006 0.5402757 2.7426894 0.8812754 -1.4898744
116.3400 1.9131702 9.2227932 0.5346169 2.7451547 0.8655737 -1.4973217
116.3600 1.9305248 9.2207834 0.5291697 2.7478961 0.8499255 -1.5045194
116.3800 1.9471459 9.2187074 0.5232841 2.7509023 0.8343322 -1.5114591
116.4000 1.9622875 9.2166279 0.5174502 2.7541613 0.8187950 -1.5181328
116.4200 1.9757413 9.2145731 0.5117071 2.7576612 0.8033152 -1.5245328
116.4400 1.9886840 9.2124354 0.5054951 2.7613893 0.7878942 -1.5306519
116.4600 1.9995495 9.2103683 0.4995462 2.7653331 0.7725332 -1.5364833
116.4800 2.0097371 9.2082358 0.4932981 2.7694794 0.7572337 -1.5420206
116.5000 2.0180286 9.2061710 0.4871643 2.7738148 0.7419971 -1.5472581
116.5200 2.0258329 9.2040360 0.4806030 2.7783259 0.7268246 -1.5521902
116.5400 2.0315861 9.2019843 0.4743505 2.7829987 0.7117177 -1.5568122
116.5600 2.0366582 9.1998935 0.4677464 2.7878191 0.6966780 -1.5611196
116.5800 2.0400474 9.1978684 0.4612025 2.7927728 0.6817067 -1.5651085
116.6000 2.0425929 9.1958269 0.4544479 2.7978452 0.6668055 -1.5687757
116.6200 2.0434871 9.1938536 0.4478341 2.8030215 0.6519757 -1.5721183
116.6400 2.0435258 9.1918827 0.4409499 2.8082868 0.6372190 -1.5751341
116.6600 2.0423053 9.1899565 0.4340204 2.8136258 0.6225369 -1.5778214
116.6800 2.0396737 9.1880908 0.4271880 2.8190233 0.6079309 -1.5801790
116.7000 2.0363733 9.1862342 0.4199441 2.8244638 0.5934026 -1.5822064
116.7200 2.0313014 9.1844753 0.4131206 2.8299315 0.5789537 -1.5839035
116.7400 2.0259606 9.1827035 0.4056776 2.8354107 0.5645856 -1.5852709
116.7600 2.0184441 9.1810843 0.3987976 2.8408856 0.5503002 -1.5863097
116.7800 2.0110972 9.1794179 0.3912092 2.8463399 0.5360989 -1.5870215
116.8000 2.0017674 9.1779032 0.3840486 2.8517578 0.5219833 -1.5874086
116.8200 1.9916695 9.1764319 0.3767848 2.8571229 0.5079553 -1.5874738
116.8400 1.9809501 9.1750084 0.3691783 2.8624190 0.4940163 -1.5872203
116.8600 1.9688793 9.1736900 0.3618454 2.8676297 0.4801680 -1.5866521
116.8800 1.9562555 9.1724205 0.3542404 2.8727389 0.4664121 -1.5857735
116.9000 1.9422340 9.1712816 0.3468065 2.8777299 0.4527501 -1.5845894
116.9200 1.9277148 9.1701888 0.3392604 2.8825865 0.4391836 -1.5831053
116.9400 1.9124296 9.1691804 0.3316082 2.8872923 0.4257142 -1.5813271
116.9600 1.8959858 9.1682994 0.3240227 2.8918310 0.4123434 -1.5792612
116.9800 1.8792682 9.1674571 0.3163312 2.8961861 0.3990729 -1.5769145
117.0000 1.8613811 9.1667571 0.3086790 2.9003415 0.3859039 -1.5742942
117.0200 1.8430123 9.1661275 0.3010122 2.9042810 0.3728381 -1.5714082
117.0400 1.8237652 9.1656154 0.2934189 2.9079884 0.3598767 -1.5682647
117.0600 1.8041707 9.1651793 0.2856226 2.9114477 0.3470212 -1.5648722
117.0800 1.7839211 9.1648476 0.2778582 2.9146432 0.3342729 -1.5612397
117.1000 1.7629991 9.1646237 0.2702040 2.9175589 0.3216330 -1.5573765
117.1200 1.7413920 9.1645193 0.2625423 2.9201794 0.3091026 -1.5532923
117.1400 1.7197352 9.1644739 0.2547245 2.9224893 0.2966830 -1.5489971
117.1600 1.6972171 9.1645673 0.2470981 2.9244732 0.2843752 -1.5445011
117.1800 1.6744542 9.1647479 0.2393594 2.9261162 0.2721802 -1.5398150
117.2000 1.6512654 9.1650312 0.2316983 2.9274035 0.2600988 -1.5349493
117.2200 1.6275980 9.1654315 0.2240050 2.9283206 0.2481320 -1.5299153
117.2400 1.6037735 9.1659112 0.2163945 2.9288531 0.2362805 -1.5247240
117.2600 1.5798822 9.1664745 0.2086030 2.9289870 0.2245448 -1.5193868
117.2800 1.5550126 9.1672004 0.2012099 2.9287086 0.2129257 -1.5139153
117.3000 1.5307088 9.1679528 0.1934580 2.9280045 0.2014236 -1.5083209
117.3200 1.5058283 9.1688361 0.1859098 2.9268616 0.1900388 -1.5026156
117.3400 1.4807548 9.1698156 0.1784367 2.9252673 0.1787717 -1.4968109
117.3600 1.4559075 9.1708550 0.1708420 2.9232091 0.1676225 -1.4909187
117.3800 1.4306689 9.1720125 0.1633890 2.9206750 0.1565912 -1.4849508
117.4000 1.4056826 9.1732268 0.1558972 2.9176535 0.1456779 -1.4789190
117.4200 1.3801122 9.1745778 0.1486518 2.9141335 0.1348824 -1.4728350
117.4400 1.3553942 9.1759328 0.1410988 2.9101041 0.1242046 -1.4667105
117.4600 1.3301229 9.1774203 0.1338470 2.9055552 0.1136440 -1.4605570
117.4800 1.3051207 9.1789636 0.1266120 2.9004768 0.1032003 -1.4543860
117.5000 1.2801628 9.1805862 0.1193790 2.8948597 0.0928730 -1.4482087
117.5200 1.2558648 9.1822282 0.1120138 2.8886951 0.0826615 -1.4420363
117.5400 1.2312839 9.1839737 0.1049678 2.8819745 0.0725649 -1.4358796
117.5600 1.2069153 9.1857816 0.0978552 2.8746903 0.0625825 -1.4297494
117.5800 1.1828879 9.1876327 0.0908838 2.8668352 0.0527134 -1.4236560
117.6000 1.1595232 9.1895017 0.0837191 2.8584023 0.0429564 -1.4176096
117.6200 1.1358617 9.1914703 0.0769593 2.8493857 0.0333106 -1.4116201
117.6400 1.1132773 9.1934166 0.0698304 2.8397797 0.0237747 -1.4056970
117.6600 1.0904114 9.1954578 0.0631316 2.8295794 0.0143473 -1.3998495
117.6800 1.0682768 9.1975015 0.0563956 2.8187804 0.0050271 -1.3940865
117.7000 1.0468109 9.1995545 0.0495072 2.8073788 -0.0041874 -1.3884165
117.7200 1.0252987 9.2016751 0.0430205 2.7953717 -0.0132977 -1.3828475
117.7400 1.0048722 9.2037631 0.0362379 2.7827563 -0.0223055 -1.3773874
117.7600 0.9848027 9.2058789 0.0296847 2.7695310 -0.0312125 -1.3720433
117.7800 0.9650489 9.2080261 0.0232648 2.7556943 -0.0400203 -1.3668221
117.8000 0.9460417 9.2101628 0.0168734 2.7412456 -0.0487310 -1.3617302
117.8200 0.9279213 9.2122761 0.0103285 2.7261852 -0.0573463 -1.3567736
117.8400 0.9100174 9.2144207 0.0041996 2.7105135 -0.0658681 -1.3519577
117.8600 0.8929819 9.2165398 -0.0021137 2.6942320 -0.0742986 -1.3472876
117.8800 0.8769292 9.2186184 -0.0084077 2.6773428 -0.0826396 -1.3427678
117.9000 0.8610301 9.2207295 -0.0143800 2.6598484 -0.0908932 -1.3384023
117.9200 0.8464721 9.2227648 -0.0205599 2.6417523 -0.0990616 -1.3341947
117.9400 0.8320631 9.2248292 -0.0264205 2.6230583 -0.1071468 -1.3301480
117.9600 0.8188010 9.2268313 -0.0323954 2.6037712 -0.1151510 -1.3262649
117.9800 0.8065190 9.2287838 -0.0383377 2.5838963 -0.1230764 -1.3225473
118.0000 0.7945877 9.2307414 -0.0440200 2.5634396 -0.1309250 -1.3189968
118.0200 0.7838107 9.2326307 -0.0497899 2.5424076 -0.1386990 -1.3156146
118.0400 0.7737983 9.2344847 -0.0554497 2.5208075 -0.1464005 -1.3124011
118.0600 0.7643655 9.2363182 -0.0608907 2.4986473 -0.1540318 -1.3093566
118.0800 0.7564620 9.2380453 -0.0666215 2.4759354 -0.1615948 -1.3064805
118.1000 0.7489535 9.2397653 -0.0720080 2.4526810 -0.1690918 -1.3037722
118.1200 0.7424025 9.2414272 -0.0773462 2.4288937 -0.1765247 -1.3012301
118.1400 0.7366243 9.2430459 -0.0825788 2.4045838 -0.1838957 -1.2988526
118.1600 0.7321808 9.2445705 -0.0879778 2.3797623 -0.1912066 -1.2966375
118.1800 0.7281577 9.2460815 -0.0929668 2.3544404 -0.1984594 -1.2945821
118.2000 0.7254447 9.2474982 -0.0982058 2.3286302 -0.2056561 -1.2926833
118.2200 0.7233435 9.2488830 -0.1030952 2.3023442 -0.2127984 -1.2909377
118.2400 0.7223624 9.2501887 -0.1081346 2.2755954 -0.2198882 -1.2893414
118.2600 0.7221727 9.2514451 -0.1129480 2.2483974 -0.2269272 -1.2878902
118.2800 0.7229393 9.2526364 -0.1177573 2.2207640 -0.2339170 -1.2865796
118.3000 0.7246567 9.2537628 -0.1225195 2.1927098 -0.2408591 -1.2854045
118.3200 0.7271465 9.2548404 -0.1270886 2.1642496 -0.2477552 -1.2843597
118.3400 0.7307565 9.2558366 -0.1318082 2.1353988 -0.2546065 -1.2834397
118.3600 0.7349660 9.2567995 -0.1362001 2.1061729 -0.2614146 -1.2826388
118.3800 0.7400991 9.2576988 -0.1406065 2.0765881 -0.2681805 -1.2819507
118.4000 0.7461871 9.2585326 -0.1449474 2.0466607 -0.2749055 -1.2813693
118.4200 0.7529881 9.2593207 -0.1492605 2.0164075 -0.2815906 -1.2808879
118.4400 0.7609890 9.2600240 -0.1535112 1.9858455 -0.2882368 -1.2804999
118.4600 0.7694705 9.2607016 -0.1576732 1.9549919 -0.2948450 -1.2801984
118.4800 0.7784932 9.2613509 -0.1616064 1.9238643 -0.3014159 -1.2799763
118.5000 0.7886792 9.2619181 -0.1656011 1.8924804 -0.3079504 -1.2798265
118.5200 0.7993649 9.2624598 -0.1694637 1.8608580 -0.3144489 -1.2797418
118.5400 0.8111358 9.2629259 -0.1734454 1.8290154 -0.3209119 -1.2797148
118.5600 0.8230695 9.2633979 -0.1770664 1.7969707 -0.3273398 -1.2797381
118.5800 0.8358962 9.2638123 -0.1807148 1.7647423 -0.3337329 -1.2798044
118.6000 0.8494110 9.2641864 -0.1843521 1.7323485 -0.3400914 -1.2799062
118.6200 0.8636343 9.2645200 -0.1879488 1.6998077 -0.3464154 -1.2800361
118.6400 0.8779442 9.2648663 -0.1912509 1.6671385 -0.3527048 -1.2801868
118.6600 0.8933308 9.2651405 -0.1947511 1.6343593 -0.3589595 -1.2803510
118.6800 0.9090068 9.2654114 -0.1980506 1.6014885 -0.3651794 -1.2805216
118.7000 0.9247610 9.2656964 -0.2010982 1.5685445 -0.3713641 -1.2806913
118.7200 0.9413436 9.2659304 -0.2043318 1.5355455 -0.3775132 -1.2808534
118.7400 0.9584063 9.2661461 -0.2074710 1.5025096 -0.3836262 -1.2810009
118.7600 0.9755377 9.2663773 -0.2104048 1.4694549 -0.3897026 -1.2811273
118.7800 0.9930815 9.2665943 -0.2133334 1.4363991 -0.3957416 -1.2812261
118.8000 1.0108795 9.2668105 -0.2161999 1.4033599 -0.4017425 -1.2812911
118.8200 1.0286905 9.2670460 -0.2189133 1.3703546 -0.4077045 -1.2813164
118.8400 1.0471340 9.2672504 -0.2217073 1.3374003 -0.4136267 -1.2812961
118.8600 1.0649903 9.2675225 -0.2241537 1.3045140 -0.4195080 -1.2812247
118.8800 1.0838408 9.2677320 -0.2269220 1.2717120 -0.4253474 -1.2810972
118.9000 1.1019008 9.2680263 -0.2292387 1.2390107 -0.4311437 -1.2809086
118.9200 1.1205445 9.2682910 -0.2317398 1.2064258 -0.4368958 -1.2806542
118.9400 1.1389748 9.2685907 -0.2341116 1.1739729 -0.4426024 -1.2803299
118.9600 1.1569735 9.2689427 -0.2362542 1.1416670 -0.4482620 -1.2799316
118.9800 1.1751546 9.2692967 -0.2384390 1.1095229 -0.4538735 -1.2794558
119.0000 1.1934546 9.2696541 -0.2407596 1.0775546 -0.4594353 -1.2788993
119.0200 1.2109674 9.2700927 -0.2426401 1.0457761 -0.4649459 -1.2782591
119.0400 1.2283698 9.2705493 -0.2446444 1.0142007 -0.4704039 -1.2775327
119.0600 1.2457368 9.2710229 -0.2466067 0.9828411 -0.4758076 -1.2767179
119.0800 1.2624321 9.2715593 -0.2483932 0.9517097 -0.4811554 -1.2758131
119.1000 1.2790270 9.2721109 -0.2502863 0.9208184 -0.4864458 -1.2748168
119.1200 1.2951852 9.2727085 -0.2519696 0.8901783 -0.4916771 -1.2737280
119.1400 1.3103928 9.2733818 -0.2535296 0.8598003 -0.4968475 -1.2725461
119.1600 1.3255479 9.2740656 -0.2551270 0.8296945 -0.5019554 -1.2712708
