t lat lon h Vxg Vyg Vzg pitch roll tHdg
102.3000 37.6253988 -122.3854180 1.6221737 19.4540806 -0.2998941 -15.9560683 10.7506321 -9.4581126 317.3090170
102.3200 37.6254023 -122.3854216 1.6162673 19.4352513 -0.2953193 -15.9557539 10.7619713 -9.4723891 317.2804777
102.3400 37.6254058 -122.3854253 1.6104510 19.4164222 -0.2908157 -15.9554179 10.7732858 -9.4864006 317.2518950
102.3600 37.6254092 -122.3854289 1.6047233 19.3975984 -0.2863812 -15.9550777 10.7845825 -9.5001533 317.2232683
102.3800 37.6254127 -122.3854325 1.5990831 19.3787832 -0.2820135 -15.9547333 10.7958681 -9.5136535 317.1945969
102.4000 37.6254162 -122.3854361 1.5935289 19.3599805 -0.2777107 -15.9543892 10.8071491 -9.5269077 317.1658800
102.4200 37.6254197 -122.3854397 1.5880595 19.3411948 -0.2734705 -15.9540414 10.8184320 -9.5399224 317.1371173
102.4400 37.6254231 -122.3854433 1.5826736 19.3224269 -0.2692910 -15.9536979 10.8297228 -9.5527042 317.1083080
102.4600 37.6254266 -122.3854470 1.5773702 19.3036815 -0.2651702 -15.9533638 10.8410274 -9.5652600 317.0794517
102.4800 37.6254301 -122.3854506 1.5721481 19.2849595 -0.2611061 -15.9530389 10.8523514 -9.5775966 317.0505479
102.5000 37.6254335 -122.3854542 1.5670062 19.2662623 -0.2570967 -15.9527187 10.8637002 -9.5897209 317.0215962
102.5200 37.6254370 -122.3854578 1.5619434 19.2475918 -0.2531404 -15.9524120 10.8750790 -9.6016400 316.9925962
102.5400 37.6254404 -122.3854614 1.5569587 19.2289491 -0.2492353 -15.9521236 10.8864926 -9.6133610 316.9635476
102.5600 37.6254439 -122.3854650 1.5520511 19.2103336 -0.2453797 -15.9518354 10.8979457 -9.6248910 316.9344500
102.5800 37.6254473 -122.3854687 1.5472196 19.1917455 -0.2415721 -15.9515696 10.9094427 -9.6362371 316.9053033
102.6000 37.6254508 -122.3854723 1.5424634 19.1731852 -0.2378107 -15.9513174 10.9209876 -9.6474066 316.8761073
102.6200 37.6254542 -122.3854759 1.5377815 19.1546519 -0.2340943 -15.9510700 10.9325842 -9.6584068 316.8468618
102.6400 37.6254577 -122.3854795 1.5331731 19.1361437 -0.2304213 -15.9508363 10.9442362 -9.6692450 316.8175668
102.6600 37.6254611 -122.3854831 1.5286373 19.1176584 -0.2267906 -15.9506161 10.9559468 -9.6799283 316.7882223
102.6800 37.6254645 -122.3854868 1.5241733 19.0991950 -0.2232009 -15.9504051 10.9677191 -9.6904641 316.7588284
102.7000 37.6254680 -122.3854904 1.5197802 19.0807514 -0.2196511 -15.9501944 10.9795556 -9.7008596 316.7293851
102.7200 37.6254714 -122.3854940 1.5154574 19.0623247 -0.2161401 -15.9499929 10.9914591 -9.7111221 316.6998926
102.7400 37.6254748 -122.3854976 1.5112041 19.0439106 -0.2126670 -15.9497918 11.0034315 -9.7212588 316.6703512
102.7600 37.6254782 -122.3855012 1.5070195 19.0255069 -0.2092310 -15.9495866 11.0154749 -9.7312769 316.6407611
102.7800 37.6254816 -122.3855048 1.5029029 19.0071100 -0.2058313 -15.9493860 11.0275908 -9.7411835 316.6111228
102.8000 37.6254850 -122.3855085 1.4988535 18.9887154 -0.2024673 -15.9491682 11.0397808 -9.7509858 316.5814366
102.8200 37.6254885 -122.3855121 1.4948707 18.9703183 -0.1991383 -15.9489419 11.0520459 -9.7606906 316.5517030
102.8400 37.6254919 -122.3855157 1.4909539 18.9519162 -0.1958439 -15.9487024 11.0643869 -9.7703051 316.5219227
102.8600 37.6254953 -122.3855193 1.4871022 18.9335023 -0.1925837 -15.9484413 11.0768046 -9.7798360 316.4920961
102.8800 37.6254987 -122.3855229 1.4833150 18.9150722 -0.1893575 -15.9481541 11.0892992 -9.7892902 316.4622240
102.9000 37.6255020 -122.3855265 1.4795917 18.8966204 -0.1861648 -15.9478404 11.1018709 -9.7986743 316.4323071
102.9200 37.6255054 -122.3855302 1.4759316 18.8781424 -0.1830058 -15.9474918 11.1145196 -9.8079950 316.4023462
102.9400 37.6255088 -122.3855338 1.4723340 18.8596328 -0.1798801 -15.9471036 11.1272449 -9.8172587 316.3723421
102.9600 37.6255122 -122.3855374 1.4687983 18.8410842 -0.1767880 -15.9466716 11.1400463 -9.8264718 316.3422958
102.9800 37.6255156 -122.3855410 1.4653237 18.8224935 -0.1737294 -15.9461867 11.1529229 -9.8356405 316.3122083
103.0000 37.6255190 -122.3855446 1.4619096 18.8038522 -0.1707045 -15.9456491 11.1658739 -9.8447710 316.2820805
103.0200 37.6255223 -122.3855482 1.4585553 18.7851566 -0.1677135 -15.9450498 11.1788979 -9.8538692 316.2519136
103.0400 37.6255257 -122.3855519 1.4552602 18.7663993 -0.1647567 -15.9443846 11.1919936 -9.8629411 316.2217088
103.0600 37.6255291 -122.3855555 1.4520235 18.7475754 -0.1618345 -15.9436487 11.2051594 -9.8719922 316.1914671
103.0800 37.6255324 -122.3855591 1.4488446 18.7286783 -0.1589471 -15.9428291 11.2183935 -9.8810281 316.1611899
103.1000 37.6255358 -122.3855627 1.4457227 18.7097035 -0.1560950 -15.9419260 11.2316940 -9.8900543 316.1308784
103.1200 37.6255392 -122.3855663 1.4426571 18.6906437 -0.1532788 -15.9409388 11.2450589 -9.8990759 316.1005341
103.1400 37.6255425 -122.3855699 1.4396471 18.6714941 -0.1504988 -15.9398548 11.2584858 -9.9080981 316.0701582
103.1600 37.6255459 -122.3855735 1.4366920 18.6522486 -0.1477555 -15.9386648 11.2719724 -9.9171256 316.0397522
103.1800 37.6255492 -122.3855772 1.4337910 18.6329031 -0.1450496 -15.9373733 11.2855161 -9.9261632 316.0093177
103.2000 37.6255526 -122.3855808 1.4309434 18.6134516 -0.1423816 -15.9359670 11.2991144 -9.9352156 315.9788560
103.2200 37.6255559 -122.3855844 1.4281483 18.5938886 -0.1397520 -15.9344461 11.3127645 -9.9442869 315.9483688
103.2400 37.6255592 -122.3855880 1.4254051 18.5742108 -0.1371614 -15.9328017 11.3264634 -9.9533814 315.9178576
103.2600 37.6255626 -122.3855916 1.4227129 18.5544125 -0.1346104 -15.9310289 11.3402084 -9.9625032 315.8873241
103.2800 37.6255659 -122.3855952 1.4200709 18.5344899 -0.1320995 -15.9291238 11.3539962 -9.9716559 315.8567699
103.3000 37.6255692 -122.3855988 1.4174783 18.5144397 -0.1296294 -15.9270908 11.3678239 -9.9808433 315.8261966
103.3200 37.6255725 -122.3856024 1.4149343 18.4942574 -0.1272003 -15.9249076 11.3816882 -9.9900687 315.7956059
103.3400 37.6255759 -122.3856061 1.4124380 18.4739403 -0.1248130 -15.9225873 11.3955859 -9.9993353 315.7649997
103.3600 37.6255792 -122.3856097 1.4099887 18.4534861 -0.1224678 -15.9201215 11.4095137 -10.0086463 315.7343795
103.3800 37.6255825 -122.3856133 1.4075854 18.4328915 -0.1201651 -15.9174964 11.4234683 -10.0180045 315.7037471
103.4000 37.6255858 -122.3856169 1.4052273 18.4121542 -0.1179053 -15.9147257 11.4374465 -10.0274126 315.6731043
103.4200 37.6255891 -122.3856205 1.4029135 18.3912738 -0.1156887 -15.9117960 11.4514447 -10.0368729 315.6424528
103.4400 37.6255924 -122.3856241 1.4006432 18.3702480 -0.1135156 -15.9087158 11.4654596 -10.0463878 315.6117945
103.4600 37.6255957 -122.3856277 1.3984155 18.3490767 -0.1113861 -15.9054679 11.4794880 -10.0559594 315.5811310
103.4800 37.6255990 -122.3856313 1.3962295 18.3277595 -0.1093003 -15.9020609 11.4935263 -10.0655896 315.5504641
103.5000 37.6256023 -122.3856349 1.3940843 18.3062963 -0.1072584 -15.8984992 11.5075714 -10.0752800 315.5197957
103.5200 37.6256056 -122.3856385 1.3919791 18.2846882 -0.1052602 -15.8947741 11.5216198 -10.0850323 315.4891274
103.5400 37.6256088 -122.3856421 1.3899130 18.2629364 -0.1033057 -15.8908896 11.5356682 -10.0948478 315.4584610
103.5600 37.6256121 -122.3856457 1.3878851 18.2410413 -0.1013945 -15.8868419 11.5497136 -10.1047276 315.4277982
103.5800 37.6256154 -122.3856493 1.3858946 18.2190075 -0.0995265 -15.8826350 11.5637525 -10.1146728 315.3971407
103.6000 37.6256186 -122.3856529 1.3839405 18.1968360 -0.0977012 -15.8782775 11.5777820 -10.1246841 315.3664903
103.6200 37.6256219 -122.3856565 1.3820222 18.1745308 -0.0959181 -15.8737610 11.5917989 -10.1347622 315.3358486
103.6400 37.6256252 -122.3856601 1.3801386 18.1520945 -0.0941766 -15.8690988 11.6058002 -10.1449077 315.3052173
103.6600 37.6256284 -122.3856637 1.3782891 18.1295333 -0.0924760 -15.8642816 11.6197830 -10.1551207 315.2745979
103.6800 37.6256317 -122.3856673 1.3764728 18.1068511 -0.0908154 -15.8593231 11.6337445 -10.1654016 315.2439921
103.7000 37.6256349 -122.3856709 1.3746889 18.0840523 -0.0891939 -15.8542273 11.6476818 -10.1757502 315.2134015
103.7200 37.6256382 -122.3856745 1.3729367 18.0611447 -0.0876105 -15.8489944 11.6615924 -10.1861666 315.1828274
103.7400 37.6256414 -122.3856781 1.3712155 18.0381328 -0.0860640 -15.8436334 11.6754736 -10.1966504 315.1522715
103.7600 37.6256446 -122.3856817 1.3695244 18.0150253 -0.0845530 -15.8381528 11.6893231 -10.2072011 315.1217352
103.7800 37.6256479 -122.3856853 1.3678629 17.9918279 -0.0830763 -15.8325484 11.7031383 -10.2178184 315.0912198
103.8000 37.6256511 -122.3856889 1.3662302 17.9685501 -0.0816322 -15.8268378 11.7169171 -10.2285014 315.0607268
103.8200 37.6256543 -122.3856925 1.3646258 17.9451988 -0.0802192 -15.8210296 11.7306573 -10.2392494 315.0302573
103.8400 37.6256576 -122.3856961 1.3630491 17.9217844 -0.0788354 -15.8151244 11.7443570 -10.2500615 314.9998127
103.8600 37.6256608 -122.3856996 1.3614995 17.8983138 -0.0774791 -15.8091349 11.7580141 -10.2609368 314.9693942
103.8800 37.6256640 -122.3857032 1.3599766 17.8747994 -0.0761483 -15.8030743 11.7716270 -10.2718739 314.9390029
103.9000 37.6256672 -122.3857068 1.3584798 17.8512500 -0.0748408 -15.7969388 11.7851939 -10.2828719 314.9086400
103.9200 37.6256704 -122.3857104 1.3570087 17.8276762 -0.0735544 -15.7907541 11.7987134 -10.2939293 314.8783063
103.9400 37.6256736 -122.3857140 1.3555629 17.8040885 -0.0722869 -15.7845208 11.8121839 -10.3050448 314.8480030
103.9600 37.6256768 -122.3857175 1.3541422 17.7804991 -0.0710359 -15.7782563 11.8256044 -10.3162169 314.8177308
103.9800 37.6256800 -122.3857211 1.3527462 17.7569186 -0.0697987 -15.7719606 11.8389735 -10.3274441 314.7874908
104.0000 37.6256832 -122.3857247 1.3513748 17.7333598 -0.0685729 -15.7656648 11.8522903 -10.3387248 314.7572836
104.0200 37.6256863 -122.3857283 1.3500277 17.7098343 -0.0673557 -15.7593598 11.8655538 -10.3500573 314.7271100
104.0400 37.6256895 -122.3857318 1.3487048 17.6863548 -0.0661444 -15.7530680 11.8787634 -10.3614400 314.6969707
104.0600 37.6256927 -122.3857354 1.3474061 17.6629343 -0.0649361 -15.7468067 11.8919184 -10.3728710 314.6668662
104.0800 37.6256958 -122.3857390 1.3461315 17.6395848 -0.0637278 -15.7405762 11.9050182 -10.3843485 314.6367970
104.1000 37.6256990 -122.3857426 1.3448812 17.6163191 -0.0625165 -15.7344028 11.9180625 -10.3958708 314.6067637
104.1200 37.6257022 -122.3857461 1.3436552 17.5931524 -0.0612993 -15.7282909 11.9310511 -10.4074360 314.5767666
104.1400 37.6257053 -122.3857497 1.3424537 17.5700956 -0.0600728 -15.7222587 11.9439837 -10.4190422 314.5468060
104.1600 37.6257085 -122.3857532 1.3412771 17.5471642 -0.0588341 -15.7163142 11.9568603 -10.4306875 314.5168822
104.1800 37.6257116 -122.3857568 1.3401255 17.5243696 -0.0575797 -15.7104757 11.9696812 -10.4423701 314.4869954
104.2000 37.6257148 -122.3857604 1.3389993 17.5017265 -0.0563066 -15.7047561 11.9824463 -10.4540880 314.4571457
104.2200 37.6257179 -122.3857639 1.3378991 17.4792483 -0.0550113 -15.6991733 11.9951562 -10.4658393 314.4273331
104.2400 37.6257210 -122.3857675 1.3368253 17.4569485 -0.0536907 -15.6937316 12.0078112 -10.4776221 314.3975577
104.2600 37.6257242 -122.3857710 1.3357785 17.4348391 -0.0523413 -15.6884531 12.0204118 -10.4894346 314.3678194
104.2800 37.6257273 -122.3857746 1.3347593 17.4129352 -0.0509598 -15.6833467 12.0329587 -10.5012750 314.3381180
104.3000 37.6257304 -122.3857782 1.3337684 17.3912485 -0.0495430 -15.6784344 12.0454526 -10.5131412 314.3084532
104.3200 37.6257335 -122.3857817 1.3328067 17.3697922 -0.0480875 -15.6737162 12.0578943 -10.5250317 314.2788249
104.3400 37.6257367 -122.3857853 1.3318749 17.3485797 -0.0465901 -15.6692145 12.0702848 -10.5369445 314.2492327
104.3600 37.6257398 -122.3857888 1.3309739 17.3276217 -0.0450474 -15.6649419 12.0826250 -10.5488779 314.2196762
104.3800 37.6257429 -122.3857924 1.3301048 17.3069329 -0.0434562 -15.6609167 12.0949160 -10.5608303 314.1901549
104.4000 37.6257460 -122.3857959 1.3292685 17.2865220 -0.0418134 -15.6571343 12.1071591 -10.5728000 314.1606683
104.4200 37.6257491 -122.3857995 1.3284662 17.2664037 -0.0401159 -15.6536254 12.1193553 -10.5847854 314.1312159
104.4400 37.6257522 -122.3858030 1.3276990 17.2465870 -0.0383607 -15.6503947 12.1315060 -10.5967849 314.1017969
104.4600 37.6257553 -122.3858066 1.3269681 17.2270835 -0.0365446 -15.6474553 12.1436125 -10.6087971 314.0724108
104.4800 37.6257584 -122.3858101 1.3262748 17.2079028 -0.0346648 -15.6448160 12.1556763 -10.6208204 314.0430568
104.5000 37.6257615 -122.3858137 1.3256204 17.1890558 -0.0327186 -15.6424860 12.1676988 -10.6328536 314.0137340
104.5200 37.6257645 -122.3858172 1.3250064 17.1705505 -0.0307031 -15.6404827 12.1796815 -10.6448953 313.9844417
104.5400 37.6257676 -122.3858208 1.3244340 17.1523978 -0.0286159 -15.6388146 12.1916260 -10.6569442 313.9551789
104.5600 37.6257707 -122.3858243 1.3239050 17.1346034 -0.0264543 -15.6374823 12.2035338 -10.6689992 313.9259448
104.5800 37.6257738 -122.3858279 1.3234206 17.1171773 -0.0242161 -15.6365078 12.2154066 -10.6810591 313.8967384
104.6000 37.6257768 -122.3858314 1.3229827 17.1001255 -0.0218989 -15.6358905 12.2272459 -10.6931229 313.8675586
104.6200 37.6257799 -122.3858349 1.3225926 17.0834548 -0.0195007 -15.6356444 12.2390535 -10.7051896 313.8384044
104.6400 37.6257830 -122.3858385 1.3222523 17.0671713 -0.0170195 -15.6357649 12.2508311 -10.7172584 313.8092747
104.6600 37.6257860 -122.3858420 1.3219632 17.0512805 -0.0144535 -15.6362736 12.2625802 -10.7293283 313.7801685
104.6800 37.6257891 -122.3858456 1.3217272 17.0357862 -0.0118011 -15.6371668 12.2743026 -10.7413986 313.7510845
104.7000 37.6257922 -122.3858491 1.3215459 17.0206931 -0.0090607 -15.6384485 12.2860000 -10.7534687 313.7220216
104.7200 37.6257952 -122.3858527 1.3214213 17.0060042 -0.0062310 -15.6401319 12.2976741 -10.7655378 313.6929786
104.7400 37.6257983 -122.3858562 1.3213551 16.9917215 -0.0033108 -15.6422084 12.3093265 -10.7776055 313.6639543
104.7600 37.6258013 -122.3858598 1.3213491 16.9778482 -0.0002993 -15.6446958 12.3209589 -10.7896713 313.6349474
104.7800 37.6258044 -122.3858633 1.3214052 16.9643848 0.0028044 -15.6475848 12.3325730 -10.8017348 313.6059566
104.8000 37.6258074 -122.3858669 1.3215252 16.9513303 0.0060009 -15.6508757 12.3441703 -10.8137956 313.5769809
104.8200 37.6258105 -122.3858704 1.3217110 16.9386863 0.0092907 -15.6545818 12.3557525 -10.8258534 313.5480187
104.8400 37.6258135 -122.3858740 1.3219645 16.9264506 0.0126738 -15.6586898 12.3673211 -10.8379081 313.5190689
104.8600 37.6258165 -122.3858775 1.3222875 16.9146216 0.0161504 -15.6631996 12.3788777 -10.8499595 313.4901301
104.8800 37.6258196 -122.3858811 1.3226819 16.9031964 0.0197203 -15.6681203 12.3904237 -10.8620075 313.4612010
104.9000 37.6258226 -122.3858846 1.3231496 16.8921717 0.0233831 -15.6734382 12.4019605 -10.8740521 313.4322804
104.9200 37.6258256 -122.3858882 1.3236924 16.8815437 0.0271381 -15.6791580 12.4134896 -10.8860934 313.4033670
104.9400 37.6258287 -122.3858917 1.3243121 16.8713069 0.0309848 -15.6852623 12.4250123 -10.8981313 313.3744594
104.9600 37.6258317 -122.3858953 1.3250105 16.8614566 0.0349218 -15.6917683 12.4365298 -10.9101661 313.3455564
104.9800 37.6258347 -122.3858989 1.3257895 16.8519858 0.0389483 -15.6986498 12.4480435 -10.9221980 313.3166566
105.0000 37.6258377 -122.3859024 1.3266507 16.8428866 0.0430627 -15.7059066 12.4595545 -10.9342271 313.2877589
105.0200 37.6258408 -122.3859060 1.3275960 16.8341531 0.0472634 -15.7135345 12.4710639 -10.9462538 313.2588620
105.0400 37.6258438 -122.3859096 1.3286270 16.8257751 0.0515487 -15.7215288 12.4825728 -10.9582784 313.2299645
105.0600 37.6258468 -122.3859131 1.3297453 16.8177449 0.0559165 -15.7298678 12.4940820 -10.9703011 313.2010654
105.0800 37.6258498 -122.3859167 1.3309526 16.8100513 0.0603647 -15.7385511 12.5055926 -10.9823225 313.1721634
105.1000 37.6258528 -122.3859203 1.3322504 16.8026839 0.0648908 -15.7475702 12.5171053 -10.9943429 313.1432574
105.1200 37.6258559 -122.3859238 1.3336402 16.7956333 0.0694923 -15.7569073 12.5286210 -11.0063628 313.1143461
105.1400 37.6258589 -122.3859274 1.3351236 16.7888853 0.0741665 -15.7665579 12.5401402 -11.0183825 313.0854285
105.1600 37.6258619 -122.3859310 1.3367018 16.7824297 0.0789104 -15.7765045 12.5516637 -11.0304027 313.0565036
105.1800 37.6258649 -122.3859346 1.3383762 16.7762524 0.0837209 -15.7867337 12.5631920 -11.0424238 313.0275701
105.2000 37.6258679 -122.3859381 1.3401481 16.7703401 0.0885946 -15.7972410 12.5747254 -11.0544463 312.9986271
105.2200 37.6258709 -122.3859417 1.3420187 16.7646790 0.0935284 -15.8079960 12.5862644 -11.0664707 312.9696736
105.2400 37.6258739 -122.3859453 1.3439890 16.7592551 0.0985183 -15.8190069 12.5978093 -11.0784976 312.9407087
105.2600 37.6258769 -122.3859489 1.3460602 16.7540530 0.1035608 -15.8302343 12.6093603 -11.0905274 312.9117314
105.2800 37.6258800 -122.3859525 1.3482333 16.7490576 0.1086520 -15.8416736 12.6209175 -11.1025608 312.8827408
105.3000 37.6258830 -122.3859561 1.3505090 16.7442533 0.1137877 -15.8533206 12.6324810 -11.1145982 312.8537362
105.3200 37.6258860 -122.3859597 1.3528883 16.7396246 0.1189640 -15.8651354 12.6440507 -11.1266400 312.8247166
105.3400 37.6258890 -122.3859633 1.3553718 16.7351532 0.1241765 -15.8771180 12.6556266 -11.1386870 312.7956813
105.3600 37.6258920 -122.3859669 1.3579603 16.7308246 0.1294208 -15.8892507 12.6672085 -11.1507394 312.7666297
105.3800 37.6258950 -122.3859705 1.3606541 16.7266205 0.1346925 -15.9015028 12.6787961 -11.1627977 312.7375610
105.4000 37.6258980 -122.3859741 1.3634538 16.7225247 0.1399869 -15.9138739 12.6903891 -11.1748625 312.7084746
105.4200 37.6259010 -122.3859777 1.3663598 16.7185196 0.1452996 -15.9263291 12.7019871 -11.1869341 312.6793699
105.4400 37.6259040 -122.3859813 1.3693724 16.7145868 0.1506255 -15.9388681 12.7135895 -11.1990129 312.6502465
105.4600 37.6259070 -122.3859850 1.3724916 16.7107106 0.1559602 -15.9514558 12.7251959 -11.2110993 312.6211037
105.4800 37.6259100 -122.3859886 1.3757175 16.7068706 0.1612986 -15.9640874 12.7368056 -11.2231935 312.5919411
105.5000 37.6259130 -122.3859922 1.3790502 16.7030518 0.1666359 -15.9767368 12.7484179 -11.2352960 312.5627583
105.5200 37.6259160 -122.3859958 1.3824896 16.6992345 0.1719673 -15.9893862 12.7600321 -11.2474069 312.5335551
105.5400 37.6259190 -122.3859995 1.3860353 16.6954024 0.1772876 -16.0020177 12.7716474 -11.2595266 312.5043309
105.5600 37.6259220 -122.3860031 1.3896872 16.6915369 0.1825921 -16.0146184 12.7832628 -11.2716551 312.4750857
105.5800 37.6259250 -122.3860067 1.3934447 16.6876204 0.1878758 -16.0271573 12.7948774 -11.2837925 312.4458191
105.6000 37.6259280 -122.3860104 1.3973074 16.6836366 0.1931337 -16.0396253 12.8064902 -11.2959392 312.4165310
105.6200 37.6259310 -122.3860140 1.4012746 16.6795668 0.1983608 -16.0520094 12.8181002 -11.3080949 312.3872213
105.6400 37.6259340 -122.3860176 1.4053456 16.6753953 0.2035524 -16.0642788 12.8297063 -11.3202599 312.3578898
105.6600 37.6259370 -122.3860213 1.4095197 16.6711043 0.2087036 -16.0764242 12.8413073 -11.3324340 312.3285365
105.6800 37.6259400 -122.3860249 1.4137959 16.6666783 0.2138096 -16.0884239 12.8529021 -11.3446171 312.2991614
105.7000 37.6259430 -122.3860286 1.4181732 16.6621002 0.2188655 -16.1002733 12.8644893 -11.3568092 312.2697645
105.7200 37.6259460 -122.3860322 1.4226506 16.6573542 0.2238670 -16.1119328 12.8760677 -11.3690101 312.2403459
105.7400 37.6259489 -122.3860359 1.4272267 16.6524259 0.2288091 -16.1234111 12.8876361 -11.3812195 312.2109057
105.7600 37.6259519 -122.3860396 1.4319005 16.6472994 0.2336877 -16.1346729 12.8991931 -11.3934372 312.1814441
105.7800 37.6259549 -122.3860432 1.4366705 16.6419600 0.2384981 -16.1457138 12.9107374 -11.4056629 312.1519612
105.8000 37.6259579 -122.3860469 1.4415352 16.6363932 0.2432362 -16.1565116 12.9222674 -11.4178961 312.1224572
105.8200 37.6259609 -122.3860505 1.4464931 16.6305877 0.2478978 -16.1670665 12.9337820 -11.4301366 312.0929324
105.8400 37.6259639 -122.3860542 1.4515427 16.6245270 0.2524789 -16.1773431 12.9452795 -11.4423838 312.0633871
105.8600 37.6259669 -122.3860579 1.4566822 16.6182007 0.2569755 -16.1873456 12.9567587 -11.4546373 312.0338215
105.8800 37.6259698 -122.3860616 1.4619099 16.6115965 0.2613840 -16.1970565 12.9682181 -11.4668965 312.0042361
105.9000 37.6259728 -122.3860652 1.4672239 16.6047029 0.2657006 -16.2064582 12.9796562 -11.4791608 311.9746311
105.9200 37.6259758 -122.3860689 1.4726224 16.5975080 0.2699220 -16.2155505 12.9910716 -11.4914297 311.9450070
105.9400 37.6259788 -122.3860726 1.4781033 16.5900036 0.2740450 -16.2243072 13.0024628 -11.5037025 311.9153641
